#Easting Northing Mass/Area
530290 1332690 3.4e-313
530290 1334190 5.5e-304
530290 1335690 1e-294
530290 1337190 1.6e-285
530290 1338690 2.4e-276
530290 1340190 4e-267
530290 1341690 6.9e-258
530290 1343190 1.1e-248
530290 1344690 1.7e-239
530290 1346190 3e-230
530290 1347690 4.9e-221
530290 1349190 7.9e-212
530290 1350690 1.4e-202
530290 1352190 2.3e-193
530290 1353690 3.8e-184
530290 1355190 6.6e-175
530290 1356690 1.2e-165
530290 1358190 2.6e-156
530290 1359690 1.1e-146
530290 1361190 1.1e-136
530290 1362690 1.3e-126
530290 1364190 1.6e-116
530290 1365690 2.1e-106
530290 1367190 2.9e-96
530290 1368690 4.7e-86
530290 1370190 7.7e-76
530290 1371690 1.3e-65
530290 1373190 1.7e-55
530290 1374690 1.3e-45
530290 1376190 5.7e-36
530290 1377690 6.6e-27
530290 1379190 4e-19
530290 1380690 5.3e-13
530290 1382190 1.2e-08
530290 1383690 2.6e-06
530290 1385190 5.3e-06
530290 1386690 6.1e-07
530290 1388190 2.2e-08
530290 1389690 4.6e-10
530290 1391190 6.9e-12
530290 1392690 1.1e-13
530290 1394190 1.7e-15
530290 1395690 2.6e-17
530290 1397190 4.2e-19
530290 1398690 7e-21
530290 1400190 1.1e-22
530290 1401690 1.9e-24
530290 1403190 3.1e-26
530290 1404690 5.3e-28
530290 1406190 8.9e-30
530290 1407690 1.5e-31
530290 1409190 2.6e-33
530290 1410690 4.5e-35
530290 1412190 8e-37
530290 1413690 1.4e-38
530290 1415190 2.7e-40
530290 1416690 5e-42
530290 1418190 9.6e-44
530290 1419690 1.9e-45
530290 1421190 3.8e-47
530290 1422690 8e-49
530290 1424190 1.7e-50
530290 1425690 3.7e-52
530290 1427190 8.3e-54
530290 1428690 1.9e-55
530290 1430190 4.4e-57
530290 1431690 9.9e-59
531790 1332690 2.8e-309
531790 1334190 4.8e-300
531790 1335690 8.8e-291
531790 1337190 1.4e-281
531790 1338690 2.1e-272
531790 1340190 3.6e-263
531790 1341690 6.3e-254
531790 1343190 1e-244
531790 1344690 1.6e-235
531790 1346190 2.9e-226
531790 1347690 4.8e-217
531790 1349190 7.9e-208
531790 1350690 1.4e-198
531790 1352190 2.4e-189
531790 1353690 4.1e-180
531790 1355190 7.3e-171
531790 1356690 1.3e-161
531790 1358190 3.2e-152
531790 1359690 1.5e-142
531790 1361190 1.5e-132
531790 1362690 1.8e-122
531790 1364190 2.2e-112
531790 1365690 2.9e-102
531790 1367190 3.9e-92
531790 1368690 6.2e-82
531790 1370190 1e-71
531790 1371690 1.6e-61
531790 1373190 2.1e-51
531790 1374690 1.6e-41
531790 1376190 7e-32
531790 1377690 8.3e-23
531790 1379190 5.7e-15
531790 1380690 1.2e-08
531790 1382190 0.0072
531790 1383690 2.4
531790 1385190 0.44
531790 1386690 0.019
531790 1388190 0.0005
531790 1389690 8.9e-06
531790 1391190 1.3e-07
531790 1392690 1.9e-09
531790 1394190 2.9e-11
531790 1395690 4.5e-13
531790 1397190 7.1e-15
531790 1398690 1.1e-16
531790 1400190 1.9e-18
531790 1401690 3e-20
531790 1403190 5e-22
531790 1404690 8.2e-24
531790 1406190 1.4e-25
531790 1407690 2.3e-27
531790 1409190 3.9e-29
531790 1410690 6.8e-31
531790 1412190 1.2e-32
531790 1413690 2.1e-34
531790 1415190 3.7e-36
531790 1416690 6.8e-38
531790 1418190 1.3e-39
531790 1419690 2.4e-41
531790 1421190 4.7e-43
531790 1422690 9.5e-45
531790 1424190 2e-46
531790 1425690 4.1e-48
531790 1427190 8.7e-50
531790 1428690 2e-51
531790 1430190 4.4e-53
531790 1431690 9.6e-55
533290 1332690 1.7e-305
533290 1334190 2.8e-296
533290 1335690 5.1e-287
533290 1337190 8.2e-278
533290 1338690 1.2e-268
533290 1340190 2.1e-259
533290 1341690 3.6e-250
533290 1343190 5.7e-241
533290 1344690 9.3e-232
533290 1346190 1.6e-222
533290 1347690 2.7e-213
533290 1349190 4.5e-204
533290 1350690 7.8e-195
533290 1352190 1.3e-185
533290 1353690 2.3e-176
533290 1355190 4e-167
533290 1356690 7.4e-158
533290 1358190 1.8e-148
533290 1359690 8.3e-139
533290 1361190 7.5e-129
533290 1362690 8.3e-119
533290 1364190 9.4e-109
533290 1365690 1.1e-98
533290 1367190 1.2e-88
533290 1368690 1.6e-78
533290 1370190 2.1e-68
533290 1371690 2.4e-58
533290 1373190 2.3e-48
533290 1374690 1.2e-38
533290 1376190 2.9e-29
533290 1377690 2e-20
533290 1379190 1.1e-12
533290 1380690 2.6e-06
533290 1382190 2.4
533290 1383690 1.2e+03
533290 1385190 4.1e+02
533290 1386690 22
533290 1388190 0.71
533290 1389690 0.016
533290 1391190 0.00031
533290 1392690 5.8e-06
533290 1394190 1.1e-07
533290 1395690 1.9e-09
533290 1397190 3.3e-11
533290 1398690 5.9e-13
533290 1400190 1e-14
533290 1401690 1.8e-16
533290 1403190 3.1e-18
533290 1404690 5.4e-20
533290 1406190 9.4e-22
533290 1407690 1.6e-23
533290 1409190 2.9e-25
533290 1410690 5e-27
533290 1412190 9e-29
533290 1413690 1.6e-30
533290 1415190 2.9e-32
533290 1416690 5.3e-34
533290 1418190 9.9e-36
533290 1419690 1.9e-37
533290 1421190 3.6e-39
533290 1422690 7.1e-41
533290 1424190 1.4e-42
533290 1425690 3e-44
533290 1427190 6.2e-46
533290 1428690 1.4e-47
533290 1430190 3e-49
533290 1431690 6.5e-51
534790 1332690 6.7e-302
534790 1334190 1.1e-292
534790 1335690 2e-283
534790 1337190 3.2e-274
534790 1338690 4.6e-265
534790 1340190 7.6e-256
534790 1341690 1.3e-246
534790 1343190 2.1e-237
534790 1344690 3.2e-228
534790 1346190 5.6e-219
534790 1347690 9e-210
534790 1349190 1.4e-200
534790 1350690 2.5e-191
534790 1352190 4e-182
534790 1353690 6.7e-173
534790 1355190 1.1e-163
534790 1356690 2e-154
534790 1358190 4.4e-145
534790 1359690 1.8e-135
534790 1361190 1.4e-125
534790 1362690 1.3e-115
534790 1364190 1.2e-105
534790 1365690 1.1e-95
534790 1367190 9.9e-86
534790 1368690 8.9e-76
534790 1370190 7.5e-66
534790 1371690 5.1e-56
534790 1373190 2.6e-46
534790 1374690 6.8e-37
534790 1376190 6.4e-28
534790 1377690 1.5e-19
534790 1379190 4e-12
534790 1380690 5.3e-06
534790 1382190 0.44
534790 1383690 4.1e+02
534790 1385190 2.1e+03
534790 1386690 6.7e+02
534790 1388190 63
534790 1389690 3.1
534790 1391190 0.11
534790 1392690 0.0032
534790 1394190 8.3e-05
534790 1395690 2e-06
534790 1397190 4.4e-08
534790 1398690 9.5e-10
534790 1400190 2e-11
534790 1401690 3.9e-13
534790 1403190 7.7e-15
534790 1404690 1.5e-16
534790 1406190 2.8e-18
534790 1407690 5.4e-20
534790 1409190 1e-21
534790 1410690 1.9e-23
534790 1412190 3.6e-25
534790 1413690 6.7e-27
534790 1415190 1.3e-28
534790 1416690 2.4e-30
534790 1418190 4.6e-32
534790 1419690 8.8e-34
534790 1421190 1.7e-35
534790 1422690 3.4e-37
534790 1424190 7e-39
534790 1425690 1.4e-40
534790 1427190 3e-42
534790 1428690 6.5e-44
534790 1430190 1.4e-45
534790 1431690 3.1e-47
536290 1332690 1.9e-298
536290 1334190 3e-289
536290 1335690 5.2e-280
536290 1337190 8.2e-271
536290 1338690 1.2e-261
536290 1340190 1.8e-252
536290 1341690 3.1e-243
536290 1343190 4.6e-234
536290 1344690 6.9e-225
536290 1346190 1.1e-215
536290 1347690 1.8e-206
536290 1349190 2.7e-197
536290 1350690 4.3e-188
536290 1352190 6.6e-179
536290 1353690 1e-169
536290 1355190 1.6e-160
536290 1356690 2.6e-151
536290 1358190 5.1e-142
536290 1359690 1.7e-132
536290 1361190 1e-122
536290 1362690 7.6e-113
536290 1364190 5.4e-103
536290 1365690 3.6e-93
536290 1367190 2.1e-83
536290 1368690 1.2e-73
536290 1370190 5.7e-64
536290 1371690 2e-54
536290 1373190 4.4e-45
536290 1374690 4.8e-36
536290 1376190 1.6e-27
536290 1377690 1.2e-19
536290 1379190 1e-12
536290 1380690 6.1e-07
536290 1382190 0.019
536290 1383690 22
536290 1385190 6.7e+02
536290 1386690 1.4e+03
536290 1388190 5.3e+02
536290 1389690 76
536290 1391190 6.3
536290 1392690 0.35
536290 1394190 0.015
536290 1395690 0.00055
536290 1397190 1.7e-05
536290 1398690 5e-07
536290 1400190 1.3e-08
536290 1401690 3.3e-10
536290 1403190 7.7e-12
536290 1404690 1.7e-13
536290 1406190 3.8e-15
536290 1407690 8.3e-17
536290 1409190 1.7e-18
536290 1410690 3.6e-20
536290 1412190 7.4e-22
536290 1413690 1.5e-23
536290 1415190 3e-25
536290 1416690 6.1e-27
536290 1418190 1.2e-28
536290 1419690 2.5e-30
536290 1421190 5.1e-32
536290 1422690 1e-33
536290 1424190 2.2e-35
536290 1425690 4.5e-37
536290 1427190 9.7e-39
536290 1428690 2.1e-40
536290 1430190 4.7e-42
536290 1431690 1e-43
537790 1332690 3.6e-295
537790 1334190 5.4e-286
537790 1335690 9.2e-277
537790 1337190 1.4e-267
537790 1338690 1.9e-258
537790 1340190 2.8e-249
537790 1341690 4.5e-240
537790 1343190 6.6e-231
537790 1344690 9.2e-222
537790 1346190 1.4e-212
537790 1347690 2.1e-203
537790 1349190 2.9e-194
537790 1350690 4.2e-185
537790 1352190 6e-176
537790 1353690 8.4e-167
537790 1355190 1.2e-157
537790 1356690 1.7e-148
537790 1358190 2.8e-139
537790 1359690 7e-130
537790 1361190 3.1e-120
537790 1362690 1.6e-110
537790 1364190 8.4e-101
537790 1365690 3.8e-91
537790 1367190 1.4e-81
537790 1368690 4.4e-72
537790 1370190 1.1e-62
537790 1371690 1.8e-53
537790 1373190 1.6e-44
537790 1374690 6.6e-36
537790 1376190 8.5e-28
537790 1377690 2.2e-20
537790 1379190 7.2e-14
537790 1380690 2.2e-08
537790 1382190 0.0005
537790 1383690 0.71
537790 1385190 63
537790 1386690 5.3e+02
537790 1388190 7.8e+02
537790 1389690 3.7e+02
537790 1391190 77
537790 1392690 9.3
537790 1394190 0.75
537790 1395690 0.045
537790 1397190 0.0022
537790 1398690 9.1e-05
537790 1400190 3.3e-06
537790 1401690 1.1e-07
537790 1403190 3.2e-09
537790 1404690 9e-11
537790 1406190 2.4e-12
537790 1407690 6.1e-14
537790 1409190 1.5e-15
537790 1410690 3.5e-17
537790 1412190 8.1e-19
537790 1413690 1.8e-20
537790 1415190 4.1e-22
537790 1416690 9.1e-24
537790 1418190 2e-25
537790 1419690 4.3e-27
537790 1421190 9.3e-29
537790 1422690 2e-30
537790 1424190 4.4e-32
537790 1425690 9.5e-34
537790 1427190 2.1e-35
537790 1428690 4.7e-37
537790 1430190 1.1e-38
537790 1431690 2.4e-40
539290 1332690 4.9e-292
539290 1334190 6.8e-283
539290 1335690 1.1e-273
539290 1337190 1.6e-264
539290 1338690 2.1e-255
539290 1340190 2.8e-246
539290 1341690 4.3e-237
539290 1343190 5.9e-228
539290 1344690 7.5e-219
539290 1346190 1.1e-209
539290 1347690 1.4e-200
539290 1349190 1.8e-191
539290 1350690 2.4e-182
539290 1352190 3.1e-173
539290 1353690 3.7e-164
539290 1355190 4.6e-155
539290 1356690 5.5e-146
539290 1358190 7.3e-137
539290 1359690 1.3e-127
539290 1361190 3.9e-118
539290 1362690 1.4e-108
539290 1364190 5e-99
539290 1365690 1.5e-89
539290 1367190 3.4e-80
539290 1368690 5.7e-71
539290 1370190 6.9e-62
539290 1371690 5.2e-53
539290 1373190 2e-44
539290 1374690 2.9e-36
539290 1376190 1.4e-28
539290 1377690 1.5e-21
539290 1379190 2.4e-15
539290 1380690 4.6e-10
539290 1382190 8.9e-06
539290 1383690 0.016
539290 1385190 3.1
539290 1386690 76
539290 1388190 3.7e+02
539290 1389690 5e+02
539290 1391190 2.7e+02
539290 1392690 71
539290 1394190 11
539290 1395690 1.2
539290 1397190 0.098
539290 1398690 0.0061
539290 1400190 0.00032
539290 1401690 1.4e-05
539290 1403190 5.8e-07
539290 1404690 2.1e-08
539290 1406190 7e-10
539290 1407690 2.2e-11
539290 1409190 6.4e-13
539290 1410690 1.8e-14
539290 1412190 4.8e-16
539290 1413690 1.3e-17
539290 1415190 3.2e-19
539290 1416690 7.8e-21
539290 1418190 1.9e-22
539290 1419690 4.5e-24
539290 1421190 1.1e-25
539290 1422690 2.5e-27
539290 1424190 5.7e-29
539290 1425690 1.3e-30
539290 1427190 3.1e-32
539290 1428690 7.2e-34
539290 1430190 1.7e-35
539290 1431690 3.9e-37
540790 1332690 4.6e-289
540790 1334190 5.9e-280
540790 1335690 8.7e-271
540790 1337190 1.2e-261
540790 1338690 1.5e-252
540790 1340190 1.9e-243
540790 1341690 2.6e-234
540790 1343190 3.3e-225
540790 1344690 3.9e-216
540790 1346190 4.8e-207
540790 1347690 6e-198
540790 1349190 6.8e-189
540790 1350690 7.7e-180
540790 1352190 8.7e-171
540790 1353690 9.1e-162
540790 1355190 9.5e-153
540790 1356690 9.5e-144
540790 1358190 9.7e-135
540790 1359690 1.2e-125
540790 1361190 2.3e-116
540790 1362690 5.6e-107
540790 1364190 1.3e-97
540790 1365690 2.3e-88
540790 1367190 3.1e-79
540790 1368690 3e-70
540790 1370190 1.7e-61
540790 1371690 6e-53
540790 1373190 1e-44
540790 1374690 6.5e-37
540790 1376190 1.3e-29
540790 1377690 5.9e-23
540790 1379190 5.1e-17
540790 1380690 6.9e-12
540790 1382190 1.3e-07
540790 1383690 0.00031
540790 1385190 0.11
540790 1386690 6.3
540790 1388190 77
540790 1389690 2.7e+02
540790 1391190 3.4e+02
540790 1392690 2e+02
540790 1394190 63
540790 1395690 12
540790 1397190 1.7
540790 1398690 0.17
540790 1400190 0.013
540790 1401690 0.00086
540790 1403190 4.8e-05
540790 1404690 2.3e-06
540790 1406190 1e-07
540790 1407690 3.9e-09
540790 1409190 1.4e-10
540790 1410690 4.9e-12
540790 1412190 1.6e-13
540790 1413690 4.8e-15
540790 1415190 1.4e-16
540790 1416690 3.9e-18
540790 1418190 1.1e-19
540790 1419690 2.9e-21
540790 1421190 7.4e-23
540790 1422690 1.9e-24
540790 1424190 4.8e-26
540790 1425690 1.2e-27
540790 1427190 3e-29
540790 1428690 7.4e-31
540790 1430190 1.8e-32
540790 1431690 4.5e-34
542290 1332690 3.1e-286
542290 1334190 3.5e-277
542290 1335690 4.8e-268
542290 1337190 6.4e-259
542290 1338690 7.4e-250
542290 1340190 8.1e-241
542290 1341690 1e-231
542290 1343190 1.2e-222
542290 1344690 1.3e-213
542290 1346190 1.4e-204
542290 1347690 1.5e-195
542290 1349190 1.5e-186
542290 1350690 1.5e-177
542290 1352190 1.4e-168
542290 1353690 1.3e-159
542290 1355190 1.1e-150
542290 1356690 8.8e-142
542290 1358190 6.9e-133
542290 1359690 6.1e-124
542290 1361190 7.1e-115
542290 1362690 1e-105
542290 1364190 1.5e-96
542290 1365690 1.6e-87
542290 1367190 1.3e-78
542290 1368690 6.9e-70
542290 1370190 2.1e-61
542290 1371690 3.5e-53
542290 1373190 2.7e-45
542290 1374690 8.2e-38
542290 1376190 7.9e-31
542290 1377690 2e-24
542290 1379190 1e-18
542290 1380690 1.1e-13
542290 1382190 1.9e-09
542290 1383690 5.8e-06
542290 1385190 0.0032
542290 1386690 0.35
542290 1388190 9.3
542290 1389690 71
542290 1391190 2e+02
542290 1392690 2.4e+02
542290 1394190 1.5e+02
542290 1395690 54
542290 1397190 13
542290 1398690 2.1
542290 1400190 0.25
542290 1401690 0.024
542290 1403190 0.0019
542290 1404690 0.00013
542290 1406190 7.3e-06
542290 1407690 3.7e-07
542290 1409190 1.7e-08
542290 1410690 7.2e-10
542290 1412190 2.8e-11
542290 1413690 1e-12
542290 1415190 3.6e-14
542290 1416690 1.2e-15
542290 1418190 3.7e-17
542290 1419690 1.1e-18
542290 1421190 3.3e-20
542290 1422690 9.4e-22
542290 1424190 2.6e-23
542290 1425690 7.2e-25
542290 1427190 1.9e-26
542290 1428690 5.2e-28
542290 1430190 1.4e-29
542290 1431690 3.6e-31
543790 1332690 1.4e-283
543790 1334190 1.5e-274
543790 1335690 1.8e-265
543790 1337190 2.3e-256
543790 1338690 2.4e-247
543790 1340190 2.4e-238
543790 1341690 2.6e-229
543790 1343190 2.8e-220
543790 1344690 2.7e-211
543790 1346190 2.5e-202
543790 1347690 2.4e-193
543790 1349190 2.1e-184
543790 1350690 1.7e-175
543790 1352190 1.4e-166
543790 1353690 1e-157
543790 1355190 7e-149
543790 1356690 4.5e-140
543790 1358190 2.7e-131
543790 1359690 1.6e-122
543790 1361190 1.2e-113
543790 1362690 1e-104
543790 1364190 8.7e-96
543790 1365690 5.9e-87
543790 1367190 2.8e-78
543790 1368690 8.2e-70
543790 1370190 1.4e-61
543790 1371690 1.2e-53
543790 1373190 4.6e-46
543790 1374690 7.1e-39
543790 1376190 3.7e-32
543790 1377690 5.4e-26
543790 1379190 2e-20
543790 1380690 1.7e-15
543790 1382190 2.9e-11
543790 1383690 1.1e-07
543790 1385190 8.3e-05
543790 1386690 0.015
543790 1388190 0.75
543790 1389690 11
543790 1391190 63
543790 1392690 1.5e+02
543790 1394190 1.7e+02
543790 1395690 1.1e+02
543790 1397190 46
543790 1398690 12
543790 1400190 2.3
543790 1401690 0.34
543790 1403190 0.038
543790 1404690 0.0036
543790 1406190 0.00028
543790 1407690 1.9e-05
543790 1409190 1.1e-06
543790 1410690 6e-08
543790 1412190 2.9e-09
543790 1413690 1.3e-10
543790 1415190 5.4e-12
543790 1416690 2.1e-13
543790 1418190 7.8e-15
543790 1419690 2.7e-16
543790 1421190 9.2e-18
543790 1422690 3e-19
543790 1424190 9.3e-21
543790 1425690 2.8e-22
543790 1427190 8.5e-24
543790 1428690 2.5e-25
543790 1430190 7.1e-27
543790 1431690 2e-28
545290 1332690 4.7e-281
545290 1334190 4.5e-272
545290 1335690 4.7e-263
545290 1337190 5.4e-254
545290 1338690 5.5e-245
545290 1340190 4.8e-236
545290 1341690 4.4e-227
545290 1343190 4.3e-218
545290 1344690 3.7e-209
545290 1346190 2.9e-200
545290 1347690 2.4e-191
545290 1349190 1.8e-182
545290 1350690 1.2e-173
545290 1352190 8e-165
545290 1353690 4.9e-156
545290 1355190 2.7e-147
545290 1356690 1.3e-138
545290 1358190 6.1e-130
545290 1359690 2.6e-121
545290 1361190 1.1e-112
545290 1362690 5.7e-104
545290 1364190 2.9e-95
545290 1365690 1.2e-86
545290 1367190 3.2e-78
545290 1368690 5.6e-70
545290 1370190 5.4e-62
545290 1371690 2.6e-54
545290 1373190 5.6e-47
545290 1374690 4.8e-40
545290 1376190 1.5e-33
545290 1377690 1.4e-27
545290 1379190 3.7e-22
545290 1380690 2.6e-17
545290 1382190 4.5e-13
545290 1383690 1.9e-09
545290 1385190 2e-06
545290 1386690 0.00055
545290 1388190 0.045
545290 1389690 1.2
545290 1391190 12
545290 1392690 54
545290 1394190 1.1e+02
545290 1395690 1.3e+02
545290 1397190 88
545290 1398690 38
545290 1400190 11
545290 1401690 2.5
545290 1403190 0.42
545290 1404690 0.055
545290 1406190 0.006
545290 1407690 0.00054
545290 1409190 4.2e-05
545290 1410690 2.9e-06
545290 1412190 1.8e-07
545290 1413690 9.9e-09
545290 1415190 5e-10
545290 1416690 2.4e-11
545290 1418190 1e-12
545290 1419690 4.3e-14
545290 1421190 1.7e-15
545290 1422690 6.2e-17
545290 1424190 2.2e-18
545290 1425690 7.6e-20
545290 1427190 2.5e-21
545290 1428690 8.2e-23
545290 1430190 2.6e-24
545290 1431690 8e-26
546790 1332690 1.1e-278
546790 1334190 9.6e-270
546790 1335690 8.6e-261
546790 1337190 8.8e-252
546790 1338690 8.3e-243
546790 1340190 6.6e-234
546790 1341690 5.2e-225
546790 1343190 4.3e-216
546790 1344690 3.4e-207
546790 1346190 2.3e-198
546790 1347690 1.5e-189
546790 1349190 9.8e-181
546790 1350690 5.6e-172
546790 1352190 2.9e-163
546790 1353690 1.4e-154
546790 1355190 6.2e-146
546790 1356690 2.4e-137
546790 1358190 8.1e-129
546790 1359690 2.4e-120
546790 1361190 6.9e-112
546790 1362690 2e-103
546790 1364190 5.8e-95
546790 1365690 1.4e-86
546790 1367190 2.3e-78
546790 1368690 2.4e-70
546790 1370190 1.4e-62
546790 1371690 3.9e-55
546790 1373190 5e-48
546790 1374690 2.6e-41
546790 1376190 5.2e-35
546790 1377690 3.4e-29
546790 1379190 7.1e-24
546790 1380690 4.2e-19
546790 1382190 7.1e-15
546790 1383690 3.3e-11
546790 1385190 4.4e-08
546790 1386690 1.7e-05
546790 1388190 0.0022
546790 1389690 0.098
546790 1391190 1.7
546790 1392690 13
546790 1394190 46
546790 1395690 88
546790 1397190 98
546790 1398690 69
546790 1400190 32
546790 1401690 11
546790 1403190 2.6
546790 1404690 0.49
546790 1406190 0.073
546790 1407690 0.0091
546790 1409190 0.00094
546790 1410690 8.4e-05
546790 1412190 6.6e-06
546790 1413690 4.6e-07
546790 1415190 2.9e-08
546790 1416690 1.6e-09
546790 1418190 8.7e-11
546790 1419690 4.2e-12
546790 1421190 1.9e-13
546790 1422690 8.4e-15
546790 1424190 3.5e-16
546790 1425690 1.4e-17
546790 1427190 5.1e-19
546790 1428690 1.9e-20
546790 1430190 6.5e-22
546790 1431690 2.2e-23
548290 1332690 1.8e-276
548290 1334190 1.5e-267
548290 1335690 1.1e-258
548290 1337190 1e-249
548290 1338690 8.7e-241
548290 1340190 6.3e-232
548290 1341690 4.2e-223
548290 1343190 2.9e-214
548290 1344690 2e-205
548290 1346190 1.2e-196
548290 1347690 6.3e-188
548290 1349190 3.4e-179
548290 1350690 1.6e-170
548290 1352190 6.8e-162
548290 1353690 2.6e-153
548290 1355190 9e-145
548290 1356690 2.6e-136
548290 1358190 6.6e-128
548290 1359690 1.4e-119
548290 1361190 2.7e-111
548290 1362690 4.8e-103
548290 1364190 7.9e-95
548290 1365690 1.1e-86
548290 1367190 1.1e-78
548290 1368690 7e-71
548290 1370190 2.4e-63
548290 1371690 4.3e-56
548290 1373190 3.5e-49
548290 1374690 1.2e-42
548290 1376190 1.6e-36
548290 1377690 8e-31
548290 1379190 1.3e-25
548290 1380690 7e-21
548290 1382190 1.1e-16
548290 1383690 5.9e-13
548290 1385190 9.5e-10
548290 1386690 5e-07
548290 1388190 9.1e-05
548290 1389690 0.0061
548290 1391190 0.17
548290 1392690 2.1
548290 1394190 12
548290 1395690 38
548290 1397190 69
548290 1398690 75
548290 1400190 54
548290 1401690 27
548290 1403190 9.6
548290 1404690 2.6
548290 1406190 0.54
548290 1407690 0.092
548290 1409190 0.013
548290 1410690 0.0015
548290 1412190 0.00015
548290 1413690 1.3e-05
548290 1415190 1e-06
548290 1416690 7.4e-08
548290 1418190 4.7e-09
548290 1419690 2.8e-10
548290 1421190 1.5e-11
548290 1422690 7.7e-13
548290 1424190 3.7e-14
548290 1425690 1.7e-15
548290 1427190 7.1e-17
548290 1428690 2.9e-18
548290 1430190 1.2e-19
548290 1431690 4.5e-21
549790 1332690 2.2e-274
549790 1334190 1.7e-265
549790 1335690 1.1e-256
549790 1337190 8.1e-248
549790 1338690 6.2e-239
549790 1340190 4.2e-230
549790 1341690 2.4e-221
549790 1343190 1.4e-212
549790 1344690 7.9e-204
549790 1346190 4.1e-195
549790 1347690 1.8e-186
549790 1349190 7.7e-178
549790 1350690 3.1e-169
549790 1352190 1e-160
549790 1353690 3.1e-152
549790 1355190 8.3e-144
549790 1356690 1.9e-135
549790 1358190 3.5e-127
549790 1359690 5.4e-119
549790 1361190 7.1e-111
549790 1362690 7.9e-103
549790 1364190 7.7e-95
549790 1365690 6.4e-87
549790 1367190 3.9e-79
549790 1368690 1.5e-71
549790 1370190 3.3e-64
549790 1371690 3.8e-57
549790 1373190 2e-50
549790 1374690 4.8e-44
549790 1376190 4.7e-38
549790 1377690 1.8e-32
549790 1379190 2.4e-27
549790 1380690 1.1e-22
549790 1382190 1.9e-18
549790 1383690 1e-14
549790 1385190 2e-11
549790 1386690 1.3e-08
549790 1388190 3.3e-06
549790 1389690 0.00032
549790 1391190 0.013
549790 1392690 0.25
549790 1394190 2.3
549790 1395690 11
549790 1397190 32
549790 1398690 54
549790 1400190 59
549790 1401690 43
549790 1403190 23
549790 1404690 8.7
549790 1406190 2.5
549790 1407690 0.59
549790 1409190 0.11
549790 1410690 0.017
549790 1412190 0.0022
549790 1413690 0.00025
549790 1415190 2.5e-05
549790 1416690 2.2e-06
549790 1418190 1.7e-07
549790 1419690 1.2e-08
549790 1421190 7.9e-10
549790 1422690 4.7e-11
549790 1424190 2.6e-12
549790 1425690 1.4e-13
549790 1427190 6.9e-15
549790 1428690 3.2e-16
549790 1430190 1.5e-17
549790 1431690 6.3e-19
551290 1332690 1.8e-272
551290 1334190 1.3e-263
551290 1335690 7.9e-255
551290 1337190 4.7e-246
551290 1338690 3.1e-237
551290 1340190 1.9e-228
551290 1341690 9.7e-220
551290 1343190 4.5e-211
551290 1344690 2.1e-202
551290 1346190 9.7e-194
551290 1347690 3.6e-185
551290 1349190 1.2e-176
551290 1350690 3.8e-168
551290 1352190 1.1e-159
551290 1353690 2.5e-151
551290 1355190 5e-143
551290 1356690 8.8e-135
551290 1358190 1.2e-126
551290 1359690 1.4e-118
551290 1361190 1.3e-110
551290 1362690 9.4e-103
551290 1364190 5.7e-95
551290 1365690 2.8e-87
551290 1367190 1e-79
551290 1368690 2.5e-72
551290 1370190 3.6e-65
551290 1371690 2.7e-58
551290 1373190 1e-51
551290 1374690 1.7e-45
551290 1376190 1.3e-39
551290 1377690 3.8e-34
551290 1379190 4.3e-29
551290 1380690 1.9e-24
551290 1382190 3e-20
551290 1383690 1.8e-16
551290 1385190 3.9e-13
551290 1386690 3.3e-10
551290 1388190 1.1e-07
551290 1389690 1.4e-05
551290 1391190 0.00086
551290 1392690 0.024
551290 1394190 0.34
551290 1395690 2.5
551290 1397190 11
551290 1398690 27
551290 1400190 43
551290 1401690 47
551290 1403190 35
551290 1404690 19
551290 1406190 7.7
551290 1407690 2.4
551290 1409190 0.62
551290 1410690 0.13
551290 1412190 0.022
551290 1413690 0.0031
551290 1415190 0.00039
551290 1416690 4.2e-05
551290 1418190 4.1e-06
551290 1419690 3.6e-07
551290 1421190 2.8e-08
551290 1422690 2e-09
551290 1424190 1.3e-10
551290 1425690 8.2e-12
551290 1427190 4.7e-13
551290 1428690 2.6e-14
551290 1430190 1.3e-15
551290 1431690 6.4e-17
552790 1332690 1e-270
552790 1334190 7.5e-262
552790 1335690 4.2e-253
552790 1337190 2.1e-244
552790 1338690 1.1e-235
552790 1340190 6.1e-227
552790 1341690 2.8e-218
552790 1343190 1.1e-209
552790 1344690 4.1e-201
552790 1346190 1.5e-192
552790 1347690 5e-184
552790 1349190 1.3e-175
552790 1350690 3.3e-167
552790 1352190 7.5e-159
552790 1353690 1.4e-150
552790 1355190 2.1e-142
552790 1356690 2.8e-134
552790 1358190 3e-126
552790 1359690 2.5e-118
552790 1361190 1.6e-110
552790 1362690 8.2e-103
552790 1364190 3.2e-95
552790 1365690 9.8e-88
552790 1367190 2.2e-80
552790 1368690 3.5e-73
552790 1370190 3.3e-66
552790 1371690 1.7e-59
552790 1373190 4.5e-53
552790 1374690 5.7e-47
552790 1376190 3.2e-41
552790 1377690 7.8e-36
552790 1379190 7.8e-31
552790 1380690 3.1e-26
552790 1382190 5e-22
552790 1383690 3.1e-18
552790 1385190 7.7e-15
552790 1386690 7.7e-12
552790 1388190 3.2e-09
552790 1389690 5.8e-07
552790 1391190 4.8e-05
552790 1392690 0.0019
552790 1394190 0.038
552790 1395690 0.42
552790 1397190 2.6
552790 1398690 9.6
552790 1400190 23
